id,name,price,text,image
27,폴스글레이드 그레인프리 어덜트독 연어 캔 395g,"7,500원","폴스글레이드 그레인프리 어덜트독 연어는 Human Graded의 100% 천연 원재료를 사용한 영양적으로 균형있고 맛이 좋은 성견용 주식사료입니다. 성견의 건강과 생명에 필요한 모든 단백질, 탄수화물, 미네랄과 비타민을 공급해주며, 사료 자체에 70~80% 정도의 수분을 함유하고 있어 적절한 수분 밸런스를 유지하게 해주고, 직접 마시는 것이 아니라 음식물을 통해 수분을 섭취하게 해주기 때문에 체내 세포 활성화에 도움을 줍니다. 개봉 전 직사광선을 피해 건조하고 서늘한 곳에 보관하시고, 개봉 후에는 밀폐용기 및 지퍼팩 등으로 밀봉하여 꼭 냉장 보관하시기 바라며, 48시간 이내에 급여하시길 권합니다.",http://img.dogpre.com/web/dogpre/product/47/46664_detail_01224956.jpg
28,폴스글레이드 브라운라이스 앤 베지터블 어덜트독 치킨&리버 캔 395g,"7,000원","폴스글레이드 브라운라이스 앤 베지터블 어덜트독 치킨&리버는 Human Graded의 100% 천연 원재료를 사용한 영양적으로 균형있고 맛이 좋은 성견용 주식사료입니다. 성견의 건강과 생명에 필요한 모든 단백질, 탄수화물, 미네랄과 비타민을 공급해주며, 사료 자체에 70~80% 정도의 수분을 함유하고 있어 적절한 수분 밸런스를 유지하게 해주고, 직접 마시는 것이 아니라 음식물을 통해 수분을 섭취하게 해주기 때문에 체내 세포 활성화에 도움을 줍니다. 개봉 전 직사광선을 피해 건조하고 서늘한 곳에 보관하시고, 개봉 후에는 밀폐용기 및 지퍼팩 등으로 밀봉하여 꼭 냉장 보관하시기 바라며, 48시간 이내에 급여하시길 권합니다.",http://img.dogpre.com/web/dogpre/product/47/46649_detail_01101327.jpg
29,K9 내츄럴 도그 치킨 피스트 캔 170g,"5,000원","K9 내츄럴 도그 램 그린 트라이프 캔은 뉴질랜드에서 자연 방목하여 신선한 풀을 먹고 자란 휴먼그레이드급 고기를 사용한 그레인프리 주식캔 입니다. 청정지역 뉴질랜드에서만 자생하는 조개류인 녹새입홍합은 오메가3, 글루코사민, 비타민 등이 풍부하여 염증 억제 작용과 관절염에 탁월한 효능을 가지고 있습니다. K9 내츄럴 캔은 뉴질랜드의 신선한 물을 사용하여 음수량 부족을 해결하는데 도움을 주며 화학첨가제, 방부제 및 글루텐 성분을 첨가하지 않았습니다.",http://img.dogpre.com/web/dogpre/product/46/45932_detail_01291889.jpg
30,K9 내츄럴 도그 비프 피스트 캔 170g,"5,000원","K9 내츄럴 도그 비프 피스트 캔은 뉴질랜드에서 자연 방목하여 신선한 풀을 먹고 자란 휴먼그레이드급 고기를 사용한 그레인프리 주식캔 입니다. 청정지역 뉴질랜드에서만 자생하는 조개류인 녹새입홍합은 오메가3, 글루코사민, 비타민 등이 풍부하여 염증 억제 작용과 관절염에 탁월한 효능을 가지고 있습니다. K9 내츄럴 캔은 뉴질랜드의 신선한 물을 사용하여 음수량 부족을 해결하는데 도움을 주며 화학첨가제, 방부제 및 글루텐 성분을 첨가하지 않았습니다.",http://img.dogpre.com/web/dogpre/product/46/45926_detail_01193838.jpg
31,K9 내츄럴 도그 램 피스트 캔 170g,"5,000원","K9 내츄럴 도그 램 피스트 캔은 뉴질랜드에서 자연 방목하여 신선한 풀을 먹고 자란 휴먼그레이드급 고기를 사용한 그레인프리 주식캔 입니다. 청정지역 뉴질랜드에서만 자생하는 조개류인 녹새입홍합은 오메가3, 글루코사민, 비타민 등이 풍부하여 염증 억제 작용과 관절염에 탁월한 효능을 가지고 있습니다. K9 내츄럴 캔은 뉴질랜드의 신선한 물을 사용하여 음수량 부족을 해결하는데 도움을 주며 화학첨가제, 방부제 및 글루텐 성분을 첨가하지 않았습니다.",http://img.dogpre.com/web/dogpre/product/46/45923_detail_01361748.jpg
32,네이처스 버라이어티 인스팅트 LID 칠면조 파우치 85g,"2,600원","네이처스 버라이어티 인스팅트 LID 칠면조 파우치는 단일 단백질을 사용하는 습식 파우치 입니다. 육류는 신선한 칠면조 고기만을 사용하며, 풍부한 육수 첨가로 수분 보충에 도움을 줍니다. 또한 네이처스 버라이어티는 중국산 원료를 사용하지 않으며, 알레르기를 유발하는 곡물 및 감자, 옥수수, 밀, 방부제 등을 첨가하지 않습니다.",http://img.dogpre.com/web/dogpre/product/64/63058_detail_01148184.jpg
33,로얄캐닌 미니 어덜트 파우치 85g,"1,300원","로얄캐닌 미니 어덜트 파우치는 높은 소화흡수율의 소형견 전용 습식사료 입니다. 육즙이 풍부한 타입으로 수분 보충에 도움을 주며, 반려견의 소화 능력과 균형 잡힌 장내 유익균 형성에 도움이 됩니다. 또한 EPA와 DHA 성분이 강화되어 건강한 피모 건강 유지에도 도움을 줍니다.",http://img.dogpre.com/web/dogpre/product/63/62869_detail_01848702.jpg
34,로우즈 독 96% 연어 캔 354g,"9,000원","로우즈 독 96% 연어 캔은 부드러운 무스타입의 전연령 급여 가능한 주식캔 입니다. 미국 사료 관리 협회(AAFCO)가 요구하는 모든 품종 및 생활 단계의 건강 요구를 충족시키며, 사료 제조시 불필요한 물 대신 신선한 가금류와 생선의 수분을 가지고 필요한 영양분을 공급하는 소량 제조 방식을 사용하였습니다. 로우즈 캔은 구아검, 잔탄검, 카시아검 등 겔화제를 사용하지 않았으며, 소화기관이 약한 반려동물을 위해 비타민과 미네랄이 풍부한 호로파 씨앗을 첨가하였습니다. 나쁜 콜레스테롤을 낮춰주는 다당류를 함유하고 있는 호로파 씨앗은 소화 기능 및 신경 기능을 돕는 영양소가 포함되어 있어 고도로 가공된 상업용 껌을 대체하는 식품입니다. 또한 포도당 흡수를 낮추는 아미노산을 함유하여 과체중이나 당뇨병 예방에 효과적입니다.",http://img.dogpre.com/web/dogpre/product/57/56421_detail_01162318.jpg
35,지위픽 독 고등어&양고기 캔 390g,"7,000원","지위픽 독 고등어&양고기 캔은 꼭 필요한 원료만으로 사료를 구성하여 한 끼의 식사로 완전한 영양분을 제공합니다.뉴질랜드산 녹색홍합 첨가로 천연 글루코사민과 콘드로이틴이 풍부해 관절건강에 도움을 주며 곡물이나 감자, 콩, 쌀 등을 사용하지 않은 그레인프리 습식 사료입니다. 또한, 풍부한 오메가 3&6가 함유된 자연산 고등어 사용으로 면역력을 강화시켜주며, 체중 조절에 도움이 됩니다. 항생제나 호르몬제가 전혀 들어가지 않은 프리미엄 사료 입니다.",http://img.dogpre.com/web/dogpre/product/57/56007_detail_01546341.jpg
36,지위픽 독 소고기 캔 390g,"7,000원","지위픽 독 소고기 캔은 꼭 필요한 원료만으로 사료를 구성하여 한 끼의 식사로 완전한 영양분을 제공합니다. 뉴질랜드산 녹색홍합 첨가로 천연 글루코사민과 콘드로이틴이 풍부해 관절건강에 도움을 주며 곡물이나 감자, 콩, 쌀 등을 사용하지 않은 그레인프리 습식 사료입니다. 또한, 푸른 초원에서 풀을 먹고 자란 무항생제, 무호르몬의 목초비육(grass-fed) 소고기만 사용해 피부와 모질 건강에 도움을 주는 프리미엄 사료 입니다.",http://img.dogpre.com/web/dogpre/product/57/56004_detail_01912242.jpg
37,지위픽 독 양고기 캔 390g,"7,000원","지위픽 독 양고기 캔은 꼭 필요한 원료만으로 사료를 구성하여 한 끼의 식사로 완전한 영양분을 제공합니다. 뉴질랜드산 녹색홍합 첨가로 천연 글루코사민과 콘드로이틴이 풍부해 관절건강에 도움을 주며 곡물이나 감자, 콩, 쌀 등을 사용하지 않은 그레인프리 습식 사료입니다. 또한, 켈프 첨가로 비타민과 미네랄을 보충시켜주며, 관절건강과 운동성을 향상시켜주고, 피부와 모질 건강에 도움을 줍니다. 항생제나 호르몬제가 전혀 들어가지 않은 프리미엄 사료 입니다.",http://img.dogpre.com/web/dogpre/product/57/56001_detail_01602270.jpg
38,지위픽 독 사슴고기 캔 390g,"11,500원","지위픽 독 사슴고기 캔은 꼭 필요한 원료만으로 사료를 구성하여 한 끼의 식사로 완전한 영양분을 제공합니다. 뉴질랜드산 녹색홍합 첨가로 천연 글루코사민과 콘드로이틴이 풍부해 관절건강에 도움을 주며 곡물이나 감자, 콩, 쌀 등을 사용하지 않은 그레인프리 습식 사료입니다. 또한, 사슴고기와 내장만을 사용해 단일 단백질 포뮬라로 다른 단백질원에 알러지가 있거나 민감한 경우에 적합하며, 과민성 대장 증후군 및 염증성장질환 증상 완화에 도움을 줍니다. 항생제나 호르몬제가 전혀 들어가지 않은 프리미엄 사료 입니다.",http://img.dogpre.com/web/dogpre/product/56/55998_detail_01831659.jpg
39,웰니스 쁘띠 앙뜨레 캐서롤 구운 칠면조와 오리 캔 85g,"3,600원","웰니스 쁘띠 앙뜨레 캐서롤 부드러운 칠면조와 오리는 1세 이상 소형견들을 위한 저칼로리 습식사료 입니다. 건강에 좋은 야채를 가득넣어, 독특한 식감으로 씹는 즐거움과 기호성을 더했습니다. 단백질과 지방산이 풍부한 칠면조와 부드러운 식감의 오리를 주원료로 하였으며, 백내장 예방과 심장건강에 도움이 되는 당근소스와 비타민A, D, B가 들어있는 닭의 간을 사용하여 적절한 수분과 영양을 공급해줍니다. 곡물 알러지반응을 최소화한 그레인프리 성분이며, 개봉이 손쉬운 패키지로 간편한 급여가 가능합니다. 신선한 물과 함께 급여하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/56/55683_detail_01832919.jpg
40,웰니스 쁘띠 앙뜨레 미니필렛 부드러운 칠면조 캔 85g,"3,600원","웰니스 쁘띠 앙뜨레 미니필렛 부드러운 칠면조는 1세 이상 소형견들을 위한 저칼로리 습식사료 입니다. 건강에 좋은 야채를 가득넣어, 독특한 식감으로 씹는 즐거움과 기호성을 더했습니다. 단백질과 지방산이 풍부한 칠면조를 주원료로 하였으며, 비타민 A,K,C와 식이섬유 성분의 그린콩, 그리고 비타민A, D, B가 들어있는 닭의 간을 사용하여 적절한 수분과 영양을 공급해줍니다. 곡물 알러지반응을 최소화한 그레인프리 성분이며, 개봉이 손쉬운 패키지로 간편한 급여가 가능합니다. 신선한 물과 함께 급여하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/56/55671_detail_01600768.jpg
41,로얄캐닌 어덜트 뷰티 캔 195g,"2,800원",로얄캐닌 어덜트 뷰티 캔은 피부관리가 필요한 생후 11개월 이상의 소형견을 위한 습식사료 입니다. 어덜트 뷰티 캔은 피부를 건강하게 유지시켜줄 수 있도록 풍부한 지방산과 피부장벽 보호막을 위한 복합물로 특별히 설계되었습니다.,http://img.dogpre.com/web/dogpre/product/53/52614_detail_01589843.jpg
42,로얄캐닌 어덜트 라이트 캔 195g,"2,800원",로얄캐닌 어덜트 라이트 캔은 체증증가 경향이 있는 생후 10개월 이상의 소형견을 위한 습식사료 입니다. 어덜트 라이트 캔은 다이어트가 필요한 소형 견종을 위해 낮은 칼로리와 높은 섬유소를 함유하여 특별히 설계되었습니다.,http://img.dogpre.com/web/dogpre/product/53/52611_detail_01019241.jpg
43,로얄캐닌 머츄어8 캔 195g,"2,800원","로얄캐닌 머츄어8 캔은 노화가 시작된 생후 8세 이상의 소형견을 위한 습식사료 입니다. 머츄어 캔은 식욕을 돋구고, 활력을 유지할 수 있도록 도와주는 항산화 복합물로 특별히 설계되었습니다.",http://img.dogpre.com/web/dogpre/product/53/52608_detail_01769139.jpg
44,내추럴발란스 수제 스튜 포뮬라 LID 닭고기&고구마 캔 78g,"4,000원","내추럴발란스 수제 스튜 포뮬라 LID 닭고기&고구마 캔은 미국 농무성 USDA에서 인증한 휴먼그레이드 원료만 사용하여 깨끗한 시설에서 제조됩니다. 한정된 재료만을 사용하여 높은 수분함량과 영양소 파괴를 최소화하여 균형잡힌 영양 공급에 도움을 줍니다. 수제조리로 원료의 맛과 질감을 보존하여 뛰어난 기호성을 가지고 있으며 높은 소화흡수율, 신장 및 심장 건강에 도움을 주며 콜라겐이 풍부하여 피부와 모질 개선에 도움을 줍니다. 전연령 급여 가능하며 주식으로는 성견부터 급여하시길 권장 드립니다.",http://img.dogpre.com/web/dogpre/product/52/51327_detail_01588722.jpg
45,굿프랜드 스페셜서퍼 소고기 285g,"1,400원","굿프랜드 스페셜서퍼 소고기는 신선한 고기와 야채의 적절한 배합으로 더욱 건강하고 맛있게 즐길 수 있는 습식사료 입니다. 285g의 넉넉한 양으로 양과 질, 기호성 모두 갖춘 캔으로 뻑뻑하지도, 질지도 않은 부드러운 식감을 갖고 있으며, 큼직큼직한 고기와 부드러운 육수를 사용하여 기호성을 높였습니다. 건조하고 서늘한 곳에 보관하시고 가급적 빨리 급여하십시오. 캔 절단부분이 날카로우므로 개봉, 보관 및 폐기시 주의하십시오.",http://img.dogpre.com/web/dogpre/product/44/43799_detail_01708065.jpg
46,테라카니스 그레인프리 칠면조와 샐러리 캔 200g,"5,800원","테라카니스 그레인프리 캔은 곡물류와 락토스가 첨가되지 않은 간식으로, 사람이 먹는 음식과 마찬가지로 합성 첨가물이 함유되어 있지 않습니다. 모든 성견을 포함하여, 특히 곡물류나 락토스에 거부 반응이 있는 반려견에게도 급여 가능하며, 간질, 췌장병과 퇴행성 관절염이 있는 반려견에게도 급여할 수 있습니다. 반추가축에게 급여하지 않습니다. 서늘하고 건조한 곳에 보관하여 주시고, 직사광선을 피하여 보관바랍니다. 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/44/43511_detail_01320683.jpg
47,웰니스 코어 터키&치킨 캔 354g,"7,500원","웰니스 코어 터키, 치킨 캔드 도그 354g은 엄격한 품질관리로 옥수수, 콩, 밀 등 곡물이 무첨가 된 Grain Free, Gluten Free 주식캔 입니다. 주 단백질 공급원은 닭고기, 칠면조, 닭간이고 풍부하고 다양한 과일, 야채를 첨가하여 완벽한 영양과 수분공급에 도움을 줍니다. 상온에서 급여하시고, 남은 부분은 밀폐 후 냉장 보관 하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/41/40762_detail_01731793.jpg
48,캐나다프레쉬 닭고기 캔 170g,"4,000원","캐나다프레쉬 닭고기 캔은 소화 흡수력이 높은 캐나다산 캔 습식 사료입니다. 닭고기를 95% 함유하여 근육강화와 건강한 활동에 도움을 줍니다. 전연령이 먹을 수 있는 완벽하고 균형잡힌 영양소로 구성되어 완벽한 주식 사료가 됩니다. 천연 오메가3 지방산과 글루코사민이 첨가되어 관절 건강에 좋습니다. 연어를 단일 단백질원으로 사용하였으며 그레인 프리로 알러지를 유발시키지 않아 민감한 반려견에게 권장합니다. 신선한 물과 함께 급여하시기 바라며, 직사광선이나 해충이 있는 곳을 피하여 서늘하고 건조한 곳에 보관해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/66/65044_detail_01550329.jpg
49,캐나다프레쉬 닭고기 캔 170g,"4,000원","캐나다프레쉬 닭고기 캔은 소화 흡수력이 높은 캐나다산 캔 습식 사료입니다. 닭고기를 95% 함유하여 근육강화와 건강한 활동에 도움을 줍니다. 전연령이 먹을 수 있는 완벽하고 균형잡힌 영양소로 구성되어 완벽한 주식 사료가 됩니다. 천연 오메가3 지방산과 글루코사민이 첨가되어 관절 건강에 좋습니다. 연어를 단일 단백질원으로 사용하였으며 그레인 프리로 알러지를 유발시키지 않아 민감한 반려견에게 권장합니다. 신선한 물과 함께 급여하시기 바라며, 직사광선이나 해충이 있는 곳을 피하여 서늘하고 건조한 곳에 보관해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/66/65044_detail_01550329.jpg
50,이나바 츄르 종합영양식 닭가슴살 4개입,"3,000원","이나바 츄르 종합영양식 닭가슴살은 일본에서 참치 통조림 생산부터 시작하여 150년간 3대째 이어온 통조림 전문기업 이나바의 상품으로, 닭가슴살을 주원료로 사용하여 만든 파우치 간식입니다. 높은 수분 함량으로 음수량 증가에 도움을 주며, 하부요로계질환 예방에도 효과적입니다. 또한 낱개 파우치 포장으로 급여 및 보관이 용이합니다. 직사광선을 피해 건조하고 서늘한 곳에 보관해주시기 바랍니다. 개봉 후에는 가급적 빠른 시일 내에 급여해주시고, 밀봉하여 냉장보관해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/65/64378_detail_01281112.jpg
51,로얄캐닌 미니 퍼피 파우치 85g,"1,300원","로얄캐닌 미니 퍼피 파우치는 생후 10개월 미만의 어린 소형견에게 적합한 습식사료 입니다. 어린 반려견의 소화 능력과 균형 잡힌 장내 유익균 형성에 도움이 되며, 성장에 필요한 높은 에너지를 충족 시켜줍니다. 비타민 E가 포함된 항산화제는 어린 반려견의 면역 기능 유지에 도움을 줍니다.",http://img.dogpre.com/web/dogpre/product/63/62872_detail_01392542.jpg
52,로얄캐닌 미니 에이징 파우치 85g,"1,300원","로얄캐닌 미니 에이징 파우치는 12세 이후의 시니어 소형견에게 적합한 육즙이 풍부한 덩어리 타입의 습식사료 입니다. EPA, DHA, 항산화제 함유로 노령견의 활성산소 발생 감소에 도움을 줍니다. 활성산소는 체내 세포들의 대사과장에서 생성되는 산소화합물로 노화와 질병의 주요 원인입니다. 적절한 인의 함량으로 반려견의 신장건강 유지에 도움을 주며, 건강한 피모관리에 도움을 주는 EPA-DHA 성분을 강화하였습니다.",http://img.dogpre.com/web/dogpre/product/63/62866_detail_01737788.jpg
53,스텔라앤츄이스 치킨&터키&덕 스튜 311g,"9,500원","스텔라앤츄이스 치킨&터키&덕 스튜는 USDA에서 인증받은 휴먼그레이드 등급의 원료와 유기농 채소를 사용하여 홈메이드 방식으로 만든 습식 사료 입니다. 방목으로 자란 신선한 닭고기와 칠면조, 오리고기와 닭뼈를 우린 육수를 사용하여 수분 섭취에 도움이 되며, 곡물과 글루텐 및 인공색소 등을 첨가하지 않았습니다.",http://img.dogpre.com/web/dogpre/product/63/62248_detail_01039948.jpg
54,로우즈 독 96% 칠면조&칠면조간 캔 354g,"9,000원","로우즈 독 96% 칠면조&칠면조간 캔은 부드러운 무스타입의 전연령 급여 가능한 주식캔 입니다. 미국 사료 관리 협회(AAFCO)가 요구하는 모든 품종 및 생활 단계의 건강 요구를 충족시키며, 사료 제조시 불필요한 물 대신 신선한 가금류와 생선의 수분을 가지고 필요한 영양분을 공급하는 소량 제조 방식을 사용하였습니다. 로우즈 캔은 구아검, 잔탄검, 카시아검 등 겔화제를 사용하지 않았으며, 소화기관이 약한 반려동물을 위해 비타민과 미네랄이 풍부한 호로파 씨앗을 첨가하였습니다. 나쁜 콜레스테롤을 낮춰주는 다당류를 함유하고 있는 호로파 씨앗은 소화 기능 및 신경 기능을 돕는 영양소가 포함되어 있어 고도로 가공된 상업용 껌을 대체하는 식품입니다. 또한 포도당 흡수를 낮추는 아미노산을 함유하여 과체중이나 당뇨병 예방에 효과적입니다.",http://img.dogpre.com/web/dogpre/product/61/60022_detail_01592082.jpg
55,럭셔리발란스 소고기 캔 380g,"1,300원","럭셔리 발란스 소고기 캔은 수분 보충에 도움이 되는 주식 캔입니다. 필수 아미노산이 풍부하고, 단백질과 비타민, 철분 등이 많은 소고기와 닭고기를 함유하였으며, 부드러운 식감으로 어린 강아지나 노령견에게 급여가 가능합니다. 적당량 이상 급여 시 소화장애를 일으킬 수 있으니 일일 급여량을 맞추어 주시기 바랍니다. 습기나 직사광선을 피하고, 개봉 후 냉장보관하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/59/58363_detail_01277009.jpg
56,럭셔리발란스 양고기 캔 380g,"1,300원","럭셔리 발란스 양고기 캔은 수분 보충에 도움이 되는 주식 캔입니다. 단백질, 철분, 칼슘이 풍부한 양고기를 함유하였으며, 부드러운 식감으로 어린 강아지나 노령견에게 급여가 가능합니다. 적당량 이상 급여 시 소화장애를 일으킬 수 있으니 일일 급여량을 맞추어 주시기 바랍니다. 습기나 직사광선을 피하고, 개봉 후 냉장보관하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/59/58361_detail_01584483.jpg
57,로우즈 LID 리얼 독 연어 캔 354g,"9,000원","로우즈 LID 리얼 독 연어 캔은 부드러운 무스타입의 전연령 급여 가능한 주식캔 입니다. 미국 사료 관리 협회(AAFCO)가 요구하는 모든 품종 및 생활 단계의 건강 요구를 충족시키며, 사료 제조시 불필요한 물 대신 신선한 가금류와 생선의 수분을 가지고 필요한 영양분을 공급하는 소량 제조 방식을 사용하였습니다. 로우즈 캔은 구아검, 잔탄검, 카시아검 등 겔화제를 사용하지 않았으며, 소화기관이 약한 반려동물을 위해 비타민과 미네랄이 풍부한 호로파 씨앗을 첨가하였습니다. 나쁜 콜레스테롤을 낮춰주는 다당류를 함유하고 있는 호로파 씨앗은 소화 기능 및 신경 기능을 돕는 영양소가 포함되어 있어 고도로 가공된 상업용 껌을 대체하는 식품입니다. 또한 포도당 흡수를 낮추는 아미노산을 함유하여 과체중이나 당뇨병 예방에 효과적입니다.",http://img.dogpre.com/web/dogpre/product/57/56419_detail_01901945.jpg
58,포르자10 센시?? 조인트 플러스 100g,"2,000원","포르자텐 센시?? 조인트 플러스는 비타민, DHA, 오메가3 지방산 풍부한 연어를 주원료로 사용한 습식 캔입니다. 전 연령 급여 가능하며 그레인, 글루텐, GMO를 첨가하지 않았습니다. 제한적 원료 사용으로 식이알러지를 근원적으로 차단하여 알러지로 인한 증세 개선에 도움을 주고, 건강한 근골격계 관리에 효과적입니다. 수분 함량이 높아 수분 공급에도 좋으며, 특허받은 마이크로캡슐 시스템으로 천연 원료를 보호하여 흡수율을 높였습니다. 개봉 후 보관 시에는 밀폐용기를 사용하고 되도록 빠른 시일 내에 급여해주시기 바랍니다. 최적의 체중 유지를 위해 주식으로 급여하시고, 간식 대용으로 급여 시 주식의 양을 조절해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/57/56112_detail_01937775.jpg
59,포르자10 센시?? 비헤이비어 플러스 100g,"2,000원","포르자텐 센시?? 비헤이비어 플러스는 저칼로리, 저지방, 고단백 식품인 양고기를 주원료로 사용한 습식 캔입니다. 그레인, 글루텐, GMO를 첨가하지 않고, 제한적 원료 사용으로 식이알러지를 근원적으로 차단하여 알러지로 인한 증세 개선에 도움을 주며, 분리불안을 포함한 행동질환 관리에 효과적입니다. 수분 함량이 높아 수분 공급에도 좋으며, 특허받은 마이크로캡슐 시스템으로 천연 원료를 보호하여 흡수율을 높였습니다. 개봉 후 보관 시에는 밀폐용기를 사용하고 되도록 빠른 시일 내에 급여해주시기 바랍니다. 최적의 체중 유지를 위해 주식으로 급여하시고, 간식 대용으로 급여 시 주식의 양을 조절해주시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/57/56109_detail_01597170.jpg
60,블루버팔로 윌더니스 칠면조&치킨 독 캔 354g,"7,200원","블루버팔로 윌더니스 칠면조&치킨 독 캔은 고단백, 저탄수화물의 습식사료입니다. 칠면조고기와 닭고기는 반려견에게 필요한 단백질을 공급하며, 가금류의 부산물 육분, 인공보존제, 옥수수, 밀 등을 첨가하지 않아 알러지 반응을 최소화한 그레인프리 사료입니다. AAFCO 애견 식품 영양정보가 설정한 수준을 맞추도록 제조되어 최적의 영양소를 첨가하였습니다.",http://img.dogpre.com/web/dogpre/product/57/56092_detail_01720271.jpg
61,웰니스 쁘띠 앙뜨레 캐서롤 소고기와 연어 캔 85g,"3,600원","웰니스 쁘띠 앙뜨레 캐서롤 소고기와 연어는 1세 이상 소형견들을 위한 저칼로리 습식사료 입니다. 건강에 좋은 야채를 가득넣어, 독특한 식감으로 씹는 즐거움과 기호성을 더했습니다. 단백질과 오메가 지방산이 풍부한 소고기와 연어를 주원료로 하였으며, 비타민 A,K,C와 식이섬유 성분의 그린콩, 그리고 비타민A, D, B가 들어있는 닭의 간을 사용하여 적절한 수분과 영양을 공급해줍니다. 곡물 알러지반응을 최소화한 그레인프리 성분이며, 개봉이 손쉬운 패키지로 간편한 급여가 가능합니다. 신선한 물과 함께 급여하시기 바랍니다.",http://img.dogpre.com/web/dogpre/product/56/55689_detail_01690019.jpg
62,네이처스 버라이어티 인스팅트 토끼 캔 156g,"5,400원","네이처스 버라이어티 인스팅트 토끼 캔은 단일 동물성 단백질을 원료로 만들었으며 곡물, 글루텐, 닭고기, 소고기, 달걀과 유제품이 들어있지 않은 그레인프리, 글루텐프리 주식용 강아지캔 입니다. 95%의 순수 동물 육류와 5%의 과일과 야채, 그리고 0%의 곡류로 최적의 영양을 제공합니다. 순환급여를 위한 특별한 공식으로 만들어졌으며, 모든 종류, 모든 연령에 맞는 완벽하고 균형잡힌 식품입니다.",http://img.dogpre.com/web/dogpre/product/53/52881_detail_01884516.jpg
63,네이처스 버라이어티 인스팅트 LID 칠면조 캔 156g,"4,000원","네이처스 버라이어티 인스팅트 LID 칠면조 캔은 단일 동물성 단백질을 원료로 만들었으며 곡물, 글루텐, 닭고기, 소고기, 달걀과 유제품이 들어있지 않은 그레인프리, 글루텐프리 주식용 강아지캔 입니다. 95%의 순수 동물 육류와 5%의 과일과 야채, 그리고 0%의 곡류로 최적의 영양을 제공합니다. 순환급여를 위한 특별한 공식으로 만들어졌으며, 모든 종류, 모든 연령에 맞는 완벽하고 균형잡힌 식품입니다.",http://img.dogpre.com/web/dogpre/product/53/52869_detail_01235337.jpg
64,내추럴발란스 닭고기 캔 170g,"3,200원","내추럴발란스 닭고기 캔은 미국 농무성 USDA에서 인증한 휴먼그레이드 원료만 사용하여 깨끗한 시설에서 제조됩니다. 한정된 재료만을 사용하여 식이성 알러지를 예방하고, 곡물로 인한 과민성 대장 증후군 예방에 도움을 줍니다. 높은 소화흡수율, 신장 및 심장 건강에 도움을 주며 콜라겐이 풍부하여 피부 및 모질개선에 도움을 줍니다. 또한 각종 미네랄 및 비타민 함유로 부족한 영양 및 수분공급에 도움을 주며 입맛이 까다롭거나, 허약견, 수술후 회복견의 체력증진과 높은 식이섬유 함량으로 배변활동에 도움을 줍니다.",http://img.dogpre.com/web/dogpre/product/52/51291_detail_01807953.jpg
65,테라카니스 라이트 치킨과 애호박 캔 400g,"12,500원","테라카니스 라이트 라인은 약 3%의 지방을 함유한 저칼로리 식품으로 다이어트가 필요한 과체중 반려견들에게 이상적인 식품입니다. 신선한 살코기와 질 좋은 심장과 간, 20가지가 넘는 다양한 저탄수화물 채소와 과일 허브를 사용하였으며, 그 중 파파야와 파인애플은 신진대사를 도와주는 중요한 효소를 함유하고 있고 섬유질이 풍부한 금불초의 섬유소는 반려견에게 포만감을 줍니다. 제품은 서늘하고 건조한 곳에 보관하여 주시고, 직사광선을 피하여 보관해 주시고 변질의 우려가 있으니 개봉 후 가급적 빠른급여 바랍니다.",http://img.dogpre.com/web/dogpre/product/50/49277_detail_01546223.jpg
66,굿프랜드 스페셜서퍼 닭고기 285g,"1,400원","굿프랜드 스페셜서퍼 닭고기는 신선한 고기와 야채의 적절한 배합으로 더욱 건강하고 맛있게 즐길 수 있는 습식사료 입니다. 285g의 넉넉한 양으로 양과 질, 기호성 모두 갖춘 캔으로 뻑뻑하지도, 질지도 않은 부드러운 식감을 갖고 있으며, 큼직큼직한 고기와 부드러운 육수를 사용하여 기호성을 높였습니다. 건조하고 서늘한 곳에 보관하시고 가급적 빨리 급여하십시오. 캔 절단부분이 날카로우므로 개봉, 보관 및 폐기시 주의하십시오.",http://img.dogpre.com/web/dogpre/product/44/43796_detail_01833778.jpg
67,굿프랜드 스페셜서퍼 양고기 285g,"1,400원","굿프랜드 스페셜서퍼 양고기는 신선한 고기와 야채의 적절한 배합으로 더욱 건강하고 맛있게 즐길 수 있는 습식사료 입니다. 285g의 넉넉한 양으로 양과 질, 기호성 모두 갖춘 캔으로 뻑뻑하지도, 질지도 않은 부드러운 식감을 갖고 있으며, 큼직큼직한 고기와 부드러운 육수를 사용하여 기호성을 높였습니다. 건조하고 서늘한 곳에 보관하시고 가급적 빨리 급여하십시오. 캔 절단부분이 날카로우므로 개봉, 보관 및 폐기시 주의하십시오.",http://img.dogpre.com/web/dogpre/product/44/43793_detail_01144838.jpg
